market_id,market_ticker,series_ticker,end_period_ts,date_utc,price_open,price_low,price_high,price_close,price_mean,price_previous,yes_bid_close,yes_ask_close,volume,open_interest
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1725681600,2024-09-07 00:00:00+00:00,0.11,0.11,0.12,0.12,0.1194,0.12,0.08,0.13,303.0,41613.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1725940800,2024-09-10 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.12,0.07,0.13,18.0,41613.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1726027200,2024-09-11 00:00:00+00:00,0.13,0.13,0.22,0.22,0.1639,0.08,0.07,0.22,576.0,41948.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1726113600,2024-09-12 00:00:00+00:00,,,,,,0.22,0.08,0.22,0.0,41948.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1726200000,2024-09-13 00:00:00+00:00,0.21,0.07,0.21,0.21,0.1199,0.22,0.11,0.21,434.0,41901.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1726286400,2024-09-14 00:00:00+00:00,,,,,,0.21,0.12,0.21,0.0,41901.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1726372800,2024-09-15 00:00:00+00:00,,,,,,0.21,0.12,0.21,0.0,41901.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1726459200,2024-09-16 00:00:00+00:00,,,,,,0.21,0.12,0.23,0.0,41901.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1726545600,2024-09-17 00:00:00+00:00,0.12,0.11,0.12,0.11,0.1138,0.21,0.12,0.17,181.0,41901.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1726632000,2024-09-18 00:00:00+00:00,0.17,0.1,0.17,0.1,0.1339,0.11,0.1,0.17,94.0,41917.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1726718400,2024-09-19 00:00:00+00:00,0.1,0.09,0.17,0.09,0.109,0.1,0.09,0.17,790.0,42654.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1726804800,2024-09-20 00:00:00+00:00,0.09,0.07,0.09,0.07,0.0878,0.09,0.07,0.14,63.0,42661.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1726891200,2024-09-21 00:00:00+00:00,,,,,,0.07,0.08,0.14,0.0,42661.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1726977600,2024-09-22 00:00:00+00:00,0.09,0.09,0.14,0.14,0.1369,0.07,0.09,0.15,320.0,42981.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1727064000,2024-09-23 00:00:00+00:00,0.15,0.15,0.16,0.16,0.1545,0.14,0.07,0.16,122.0,43037.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1727150400,2024-09-24 00:00:00+00:00,,,,,,0.16,0.07,0.16,0.0,43037.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1727323200,2024-09-26 00:00:00+00:00,,,,,,0.16,0.07,0.15,0.0,43037.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1727409600,2024-09-27 00:00:00+00:00,0.15,0.15,0.15,0.15,0.15,0.16,0.07,0.14,62.0,43099.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1727582400,2024-09-29 00:00:00+00:00,0.13,0.13,0.14,0.14,0.1329,0.15,0.07,0.14,14.0,43113.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1727668800,2024-09-30 00:00:00+00:00,,,,,,0.14,0.08,0.13,0.0,43113.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1727755200,2024-10-01 00:00:00+00:00,0.08,0.08,0.14,0.14,0.132,0.14,0.08,0.13,15.0,43126.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1727841600,2024-10-02 00:00:00+00:00,0.13,0.13,0.14,0.14,0.1361,0.14,0.08,0.14,69.0,43195.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1727928000,2024-10-03 00:00:00+00:00,0.08,0.03,0.08,0.04,0.0559,0.14,0.03,0.04,1000.0,44080.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1728014400,2024-10-04 00:00:00+00:00,0.04,0.04,0.06,0.06,0.0559,0.04,0.03,0.06,650.0,44100.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1728100800,2024-10-05 00:00:00+00:00,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.08,79.0,44110.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1728273600,2024-10-07 00:00:00+00:00,0.08,0.08,0.08,0.08,0.08,0.06,0.06,0.08,11.0,44110.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1728360000,2024-10-08 00:00:00+00:00,0.06,0.05,0.06,0.05,0.0595,0.08,0.05,0.08,316.0,44110.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1728446400,2024-10-09 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.08,11.0,44099.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1728532800,2024-10-10 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.08,26.0,44099.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1728792000,2024-10-13 00:00:00+00:00,0.08,0.08,0.12,0.12,0.1026,0.05,0.06,0.11,1008.0,44794.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1728878400,2024-10-14 00:00:00+00:00,,,,,,0.12,0.06,0.1,0.0,44794.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1728964800,2024-10-15 00:00:00+00:00,0.07,0.07,0.07,0.07,0.07,0.12,0.07,0.08,107.0,44901.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1729051200,2024-10-16 00:00:00+00:00,0.08,0.07,0.11,0.11,0.1,0.07,0.07,0.12,513.0,45403.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1729137600,2024-10-17 00:00:00+00:00,0.12,0.12,0.17,0.12,0.1258,0.11,0.12,0.15,2019.0,46680.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1729224000,2024-10-18 00:00:00+00:00,0.12,0.12,0.16,0.16,0.1563,0.12,0.12,0.17,162.0,46842.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1729310400,2024-10-19 00:00:00+00:00,0.17,0.12,0.23,0.2,0.1795,0.16,0.13,0.21,3363.0,50150.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1729396800,2024-10-20 00:00:00+00:00,0.13,0.12,0.13,0.12,0.1204,0.2,0.12,0.25,1015.0,51122.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1729483200,2024-10-21 00:00:00+00:00,0.13,0.12,0.23,0.15,0.1371,0.12,0.14,0.24,180.0,51279.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1729569600,2024-10-22 00:00:00+00:00,0.16,0.14,0.16,0.14,0.1433,0.15,0.12,0.17,60.0,51339.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1729656000,2024-10-23 00:00:00+00:00,,,,,,0.14,0.13,0.16,0.0,51339.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1729742400,2024-10-24 00:00:00+00:00,0.13,0.12,0.13,0.12,0.1222,0.14,0.12,0.16,112.0,51451.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1729828800,2024-10-25 00:00:00+00:00,0.13,0.13,0.13,0.13,0.13,0.12,0.13,0.16,117.0,51451.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1729915200,2024-10-26 00:00:00+00:00,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.16,13.0,51464.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1730001600,2024-10-27 00:00:00+00:00,0.16,0.16,0.17,0.17,0.1682,0.13,0.13,0.18,56.0,51520.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1730088000,2024-10-28 00:00:00+00:00,0.13,0.1,0.13,0.1,0.1058,0.17,0.1,0.17,48.0,51481.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1730174400,2024-10-29 00:00:00+00:00,0.1,0.07,0.17,0.17,0.119,0.1,0.1,0.17,357.0,51628.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1730260800,2024-10-30 00:00:00+00:00,0.17,0.17,0.18,0.17,0.1794,0.17,0.11,0.17,318.0,51946.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1730347200,2024-10-31 00:00:00+00:00,0.15,0.15,0.23,0.23,0.213,0.17,0.12,0.19,1476.0,51944.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1730433600,2024-11-01 00:00:00+00:00,0.18,0.18,0.18,0.18,0.18,0.23,0.12,0.18,1.0,51945.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1730520000,2024-11-02 00:00:00+00:00,0.11,0.1,0.11,0.1,0.1002,0.18,0.1,0.13,798.0,51945.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1730606400,2024-11-03 00:00:00+00:00,0.12,0.1,0.13,0.1,0.1197,0.1,0.1,0.13,324.0,51945.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1730692800,2024-11-04 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.13,100.0,51945.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1730782800,2024-11-05 00:00:00+00:00,,,,,,0.1,0.1,0.12,0.0,51945.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1730869200,2024-11-06 00:00:00+00:00,0.12,0.1,0.13,0.1,0.1279,0.1,0.1,0.12,259.0,52199.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1730955600,2024-11-07 00:00:00+00:00,0.13,0.13,0.24,0.24,0.19,0.1,0.17,0.24,380.0,52484.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1731042000,2024-11-08 00:00:00+00:00,0.2,0.17,0.32,0.19,0.2722,0.24,0.19,0.28,830.0,53122.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1731128400,2024-11-09 00:00:00+00:00,,,,,,0.19,0.18,0.22,0.0,53122.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1731214800,2024-11-10 00:00:00+00:00,0.18,0.18,0.18,0.18,0.18,0.19,0.17,0.22,50.0,53122.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1731301200,2024-11-11 00:00:00+00:00,0.22,0.22,0.35,0.35,0.3353,0.18,0.27,0.34,711.0,53757.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1731387600,2024-11-12 00:00:00+00:00,0.34,0.33,0.75,0.64,0.5229,0.35,0.57,0.63,8506.0,57732.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1731474000,2024-11-13 00:00:00+00:00,0.57,0.54,0.76,0.66,0.653,0.64,0.58,0.65,4700.0,58613.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1731560400,2024-11-14 00:00:00+00:00,0.59,0.55,0.75,0.75,0.7343,0.66,0.67,0.75,3914.0,55387.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1731646800,2024-11-15 00:00:00+00:00,0.72,0.63,0.73,0.73,0.6696,0.75,0.61,0.72,239.0,55245.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1731733200,2024-11-16 00:00:00+00:00,0.6,0.6,0.6,0.6,0.6,0.73,0.0,1.0,48.0,55197.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1731819600,2024-11-17 00:00:00+00:00,0.67,0.47,0.67,0.52,0.6096,0.6,0.51,0.64,9193.0,63399.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1731906000,2024-11-18 00:00:00+00:00,0.61,0.47,0.66,0.64,0.5994,0.52,0.57,0.65,2336.0,64806.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1731992400,2024-11-19 00:00:00+00:00,0.64,0.56,0.7,0.7,0.6437,0.64,0.59,0.68,3602.0,66878.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1732078800,2024-11-20 00:00:00+00:00,0.68,0.59,0.77,0.74,0.6893,0.7,0.64,0.74,4214.0,68956.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1732165200,2024-11-21 00:00:00+00:00,0.73,0.66,0.9,0.89,0.7829,0.74,0.84,0.9,10353.0,72182.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1732251600,2024-11-22 00:00:00+00:00,0.9,0.67,0.95,0.92,0.9137,0.89,0.92,0.94,22015.0,84045.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1732338000,2024-11-23 00:00:00+00:00,0.9,0.82,0.95,0.85,0.9125,0.92,0.85,0.91,27505.0,94133.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1732424400,2024-11-24 00:00:00+00:00,0.91,0.78,0.92,0.85,0.8187,0.85,0.82,0.85,23194.0,102237.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1732510800,2024-11-25 00:00:00+00:00,0.86,0.64,0.93,0.8,0.7718,0.85,0.79,0.8,28717.0,112828.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1732597200,2024-11-26 00:00:00+00:00,0.8,0.55,0.89,0.73,0.7107,0.8,0.69,0.73,58063.0,130283.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1732683600,2024-11-27 00:00:00+00:00,0.7,0.5,0.75,0.59,0.5724,0.73,0.57,0.59,64924.0,156416.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1732770000,2024-11-28 00:00:00+00:00,0.59,0.55,0.78,0.72,0.7085,0.59,0.71,0.72,27996.0,168075.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1732856400,2024-11-29 00:00:00+00:00,0.71,0.63,0.74,0.69,0.6889,0.72,0.69,0.72,12393.0,173764.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1732942800,2024-11-30 00:00:00+00:00,0.72,0.69,0.85,0.71,0.7682,0.69,0.71,0.74,39420.0,186330.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1733029200,2024-12-01 00:00:00+00:00,0.71,0.62,0.76,0.71,0.6905,0.71,0.68,0.71,46855.0,211899.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1733115600,2024-12-02 00:00:00+00:00,0.7,0.61,0.81,0.72,0.7423,0.71,0.72,0.76,78485.0,240241.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1733202000,2024-12-03 00:00:00+00:00,0.72,0.62,0.77,0.65,0.681,0.72,0.66,0.68,74510.0,262376.0
kalshi:BTCMAX100-24-DEC31-100000,BTCMAX100-24-DEC31-100000,KXBTCMAX100,1733288400,2024-12-04 00:00:00+00:00,0.66,0.54,0.69,0.64,0.6292,0.65,0.63,0.65,66718.0,284106.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1710820800,2024-03-19 00:00:00+00:00,0.34,0.28,0.34,0.28,0.2803,,0.19,0.24,201.0,200.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1710907200,2024-03-20 00:00:00+00:00,,,,,,0.28,0.23,0.26,0.0,200.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1710993600,2024-03-21 00:00:00+00:00,,,,,,0.28,0.25,0.26,0.0,200.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1711080000,2024-03-22 00:00:00+00:00,0.26,0.26,0.33,0.33,0.3196,0.28,0.2,0.97,135.0,220.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1711166400,2024-03-23 00:00:00+00:00,0.25,0.25,0.25,0.25,0.25,0.33,0.23,0.28,80.0,300.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1711252800,2024-03-24 00:00:00+00:00,,,,,,0.25,0.25,0.3,0.0,300.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1711339200,2024-03-25 00:00:00+00:00,0.3,0.3,0.3,0.3,0.3,0.25,0.27,0.79,111.0,310.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1711425600,2024-03-26 00:00:00+00:00,0.31,0.31,0.31,0.31,0.31,0.3,0.28,0.32,30.0,310.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1711512000,2024-03-27 00:00:00+00:00,,,,,,0.31,0.36,0.42,0.0,310.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1711598400,2024-03-28 00:00:00+00:00,,,,,,0.31,0.39,0.41,0.0,310.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1711684800,2024-03-29 00:00:00+00:00,,,,,,0.31,0.38,0.4,0.0,310.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1711771200,2024-03-30 00:00:00+00:00,,,,,,0.31,0.36,0.42,0.0,310.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1711944000,2024-04-01 00:00:00+00:00,0.42,0.42,0.42,0.42,0.42,0.31,0.36,0.42,8.0,318.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1712030400,2024-04-02 00:00:00+00:00,,,,,,0.42,0.29,0.33,0.0,318.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1712116800,2024-04-03 00:00:00+00:00,0.29,0.25,0.29,0.26,0.2556,0.42,0.24,0.27,90.0,388.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1712203200,2024-04-04 00:00:00+00:00,0.27,0.23,0.27,0.24,0.2413,0.26,0.23,0.25,80.0,368.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1712289600,2024-04-05 00:00:00+00:00,0.26,0.26,0.29,0.29,0.28,0.24,0.2,0.32,60.0,348.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1712376000,2024-04-06 00:00:00+00:00,,,,,,0.29,0.22,0.32,0.0,348.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1712462400,2024-04-07 00:00:00+00:00,0.26,0.26,0.27,0.27,0.2698,0.29,0.25,0.28,410.0,758.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1712548800,2024-04-08 00:00:00+00:00,0.28,0.28,0.28,0.28,0.28,0.27,0.26,0.3,10.0,768.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1712635200,2024-04-09 00:00:00+00:00,,,,,,0.28,0.28,0.34,0.0,768.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1712721600,2024-04-10 00:00:00+00:00,,,,,,0.28,0.26,0.29,0.0,768.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1712808000,2024-04-11 00:00:00+00:00,0.26,0.26,0.29,0.29,0.2886,0.28,0.2,0.34,210.0,958.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1712894400,2024-04-12 00:00:00+00:00,0.28,0.28,0.31,0.31,0.3099,0.29,0.26,0.34,301.0,958.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1712980800,2024-04-13 00:00:00+00:00,0.26,0.26,0.26,0.26,0.26,0.31,0.2,0.34,10.0,948.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1713067200,2024-04-14 00:00:00+00:00,0.2,0.18,0.2,0.18,0.188,0.26,0.15,0.34,25.0,948.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1713153600,2024-04-15 00:00:00+00:00,0.19,0.19,0.19,0.19,0.19,0.18,0.16,0.34,100.0,1048.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1713240000,2024-04-16 00:00:00+00:00,,,,,,0.19,0.15,0.21,0.0,1048.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1713326400,2024-04-17 00:00:00+00:00,,,,,,0.19,0.15,0.23,0.0,1048.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1713412800,2024-04-18 00:00:00+00:00,0.15,0.15,0.16,0.16,0.1576,0.19,0.13,0.18,633.0,1222.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1713499200,2024-04-19 00:00:00+00:00,0.18,0.16,0.18,0.16,0.161,0.16,0.1,0.26,525.0,1548.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1713585600,2024-04-20 00:00:00+00:00,,,,,,0.16,0.13,0.22,0.0,1548.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1713672000,2024-04-21 00:00:00+00:00,,,,,,0.16,0.1,0.26,0.0,1548.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1713758400,2024-04-22 00:00:00+00:00,,,,,,0.16,0.16,0.26,0.0,1548.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1713844800,2024-04-23 00:00:00+00:00,0.21,0.21,0.21,0.21,0.21,0.16,0.17,0.25,15.0,1563.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1713931200,2024-04-24 00:00:00+00:00,,,,,,0.21,0.17,0.25,0.0,1563.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1714017600,2024-04-25 00:00:00+00:00,,,,,,0.21,0.12,0.21,0.0,1563.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1714104000,2024-04-26 00:00:00+00:00,,,,,,0.21,0.1,0.26,0.0,1563.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1714190400,2024-04-27 00:00:00+00:00,0.15,0.15,0.15,0.15,0.15,0.21,0.11,0.18,11.0,1574.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1714276800,2024-04-28 00:00:00+00:00,,,,,,0.15,0.12,0.26,0.0,1574.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1714363200,2024-04-29 00:00:00+00:00,,,,,,0.15,0.1,0.17,0.0,1574.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1714449600,2024-04-30 00:00:00+00:00,,,,,,0.15,0.12,0.18,0.0,1574.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1714536000,2024-05-01 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.15,0.07,0.12,70.0,1574.0
kalshi:BTCMAX100-24-JUL31-100000,BTCMAX100-24-JUL31-100000,KXBTCMAX100,1714622400,2024-05-02 00:00:00+00:00,0.06,0.06,0.06,0.06,0.06,0.1,0.05,0.09,1.0,1575.0
